agent_id,environment_name,eval_episode_return,frame,normalized_return,seed
FGULMCDQN,alien,936.0,14800000,0.10263916868360412,0
FGULMCDQN,alien,816.0,15200000,0.08524761228423601,0
FGULMCDQN,alien,1064.0,15600000,0.12119016217626344,0
FGULMCDQN,alien,1398.0,16000000,0.16959666082117134,0
FGULMCDQN,alien,824.0,16400000,0.08640704937752722,0
FGULMCDQN,alien,1250.0,16800000,0.148147074595284,0
FGULMCDQN,alien,1292.0,17200000,0.15423411933506284,0
FGULMCDQN,alien,1068.0,17600000,0.12176988072290904,0
FGULMCDQN,alien,986.0,18000000,0.10988565051667416,0
FGULMCDQN,alien,1062.0,18400000,0.12090030290294064,0
FGULMCDQN,alien,1050.0,18800000,0.11916114726300382,0
FGULMCDQN,alien,1118.0,19200000,0.1290163625559791,0
FGULMCDQN,alien,946.0,19600000,0.10408846505021813,0
FGULMCDQN,alien,1574.0,20000000,0.1951042768735779,0
FGULMCDQN,alien,1472.0,20400000,0.180321453934115,0
FGULMCDQN,alien,954.0,20800000,0.10524790214350933,0
FGULMCDQN,alien,1186.0,21200000,0.13887157784895435,0
FGULMCDQN,alien,1350.0,21600000,0.1626400382614241,0
FGULMCDQN,alien,1456.0,22000000,0.17800257974753259,0
FGULMCDQN,alien,1170.0,22400000,0.13655270366237193,0
FGULMCDQN,alien,1468.0,22800000,0.1797417353874694,0
FGULMCDQN,alien,1700.0,23200000,0.2133654110929144,0
FGULMCDQN,alien,1264.0,23600000,0.1501760895085436,0
FGULMCDQN,alien,1198.0,24000000,0.14061073348889117,0
FGULMCDQN,alien,1518.0,24400000,0.18698821722053943,0
FGULMCDQN,alien,1470.0,24800000,0.1800315946607922,0
FGULMCDQN,alien,1112.0,25200000,0.12814678473601068,0
FGULMCDQN,alien,1598.0,25600000,0.1985825881534515,0
FGULMCDQN,alien,1486.0,26000000,0.1823504688473746,0
FGULMCDQN,alien,1390.0,26400000,0.16843722372788014,0
FGULMCDQN,alien,872.0,26800000,0.09336367193727446,0
FGULMCDQN,alien,1584.0,27200000,0.1965535732401919,0
FGULMCDQN,alien,988.0,27600000,0.11017550978999698,0
FGULMCDQN,alien,1464.0,28000000,0.1791620168408238,0
FGULMCDQN,alien,1684.0,28400000,0.211046536906332,0
FGULMCDQN,alien,2096.0,28800000,0.2707575472108292,0
FGULMCDQN,alien,964.0,29200000,0.10669719851012335,0
FGULMCDQN,alien,1780.0,29600000,0.22495978202582648,0
FGULMCDQN,alien,1084.0,30000000,0.12408875490949145,0
FGULMCDQN,alien,1068.0,30400000,0.12176988072290904,0
FGULMCDQN,alien,1680.0,30800000,0.2104668183596864,0
FGULMCDQN,alien,1654.0,31200000,0.20669864780648997,0
FGULMCDQN,alien,1792.0,31600000,0.2266989376657633,0
FGULMCDQN,alien,1194.0,32000000,0.14003101494224554,0
FGULMCDQN,alien,1498.0,32400000,0.18408962448731142,0
FGULMCDQN,alien,1690.0,32800000,0.2119161147263004,0
FGULMCDQN,alien,1830.0,33200000,0.23220626385889653,0
FGULMCDQN,alien,1036.0,33600000,0.1171321323497442,0
FGULMCDQN,alien,1384.0,34000000,0.16756764590791173,0
FGULMCDQN,alien,1346.0,34400000,0.1620603197147785,0
FGULMCDQN,alien,1430.0,34800000,0.17423440919433617,0
FGULMCDQN,alien,1690.0,35200000,0.2119161147263004,0
FGULMCDQN,alien,1270.0,35600000,0.15104566732851202,0
FGULMCDQN,alien,1992.0,36000000,0.2556848649980435,0
FGULMCDQN,alien,1288.0,36400000,0.15365440078841724,0
FGULMCDQN,alien,1582.0,36800000,0.1962637139668691,0
FGULMCDQN,alien,1580.0,37200000,0.1959738546935463,0
FGULMCDQN,alien,2000.0,37600000,0.2568443020913347,0
FGULMCDQN,alien,1386.0,38000000,0.16785750518123452,0
FGULMCDQN,alien,1548.0,38400000,0.19133610632038148,0
FGULMCDQN,alien,1594.0,38800000,0.1980028696068059,0
FGULMCDQN,alien,1490.0,39200000,0.18293018739402023,0
FGULMCDQN,alien,1688.0,39600000,0.21162625545297759,0
FGULMCDQN,alien,1448.0,40000000,0.1768431426542414,0
FGULMCDQN,alien,1458.0,40400000,0.1782924390208554,0
FGULMCDQN,alien,928.0,40800000,0.10147973159031291,0
FGULMCDQN,alien,1608.0,41200000,0.2000318845200655,0
FGULMCDQN,alien,1596.0,41600000,0.19829272888012872,0
FGULMCDQN,alien,1586.0,42000000,0.19684343251351472,0
FGULMCDQN,alien,2366.0,42400000,0.3098885491094074,0
FGULMCDQN,alien,1496.0,42800000,0.18379976521398864,0
FGULMCDQN,alien,1478.0,43200000,0.1811910317540834,0
FGULMCDQN,alien,1296.0,43600000,0.15481383788170844,0
FGULMCDQN,alien,1794.0,44000000,0.22698879693908608,0
FGULMCDQN,alien,1382.0,44400000,0.16727778663458892,0
FGULMCDQN,alien,1298.0,44800000,0.15510369715503125,0
FGULMCDQN,alien,1402.0,45200000,0.17017637936781693,0
FGULMCDQN,alien,1802.0,45600000,0.2281482340323773,0
FGULMCDQN,alien,1802.0,46000000,0.2281482340323773,0
FGULMCDQN,alien,1536.0,46400000,0.18959695068044466,0
FGULMCDQN,alien,1710.0,46800000,0.2148147074595284,0
FGULMCDQN,alien,1300.0,47200000,0.15539355642835406,0
FGULMCDQN,alien,1284.0,47600000,0.15307468224177165,0
FGULMCDQN,alien,1792.0,48000000,0.2266989376657633,0
FGULMCDQN,alien,1694.0,48400000,0.212495833272946,0
FGULMCDQN,alien,1688.0,48800000,0.21162625545297759,0
FGULMCDQN,alien,1416.0,49200000,0.17220539428107656,0
FGULMCDQN,alien,1644.0,49600000,0.20524935143987597,0
FGULMCDQN,alien,2896.0,50000000,0.38670125653994986,0
FGULMCDQN,freeway,0.0,0,0.0,0
FGULMCDQN,freeway,21.200000762939453,400000,0.7162162419911977,0
FGULMCDQN,freeway,21.399999618530273,800000,0.7229729600854822,0
FGULMCDQN,freeway,20.0,1200000,0.6756756756756757,0
FGULMCDQN,freeway,23.0,1600000,0.777027027027027,0
FGULMCDQN,freeway,17.799999237060547,2000000,0.6013513255763698,0
FGULMCDQN,freeway,20.600000381469727,2400000,0.6959459588334367,0
FGULMCDQN,freeway,19.200000762939453,2800000,0.6486486744236302,0
FGULMCDQN,freeway,20.799999237060547,3200000,0.7027026769277211,0
FGULMCDQN,freeway,21.399999618530273,3600000,0.7229729600854822,0
FGULMCDQN,freeway,19.200000762939453,4000000,0.6486486744236302,0
FGULMCDQN,freeway,17.799999237060547,4400000,0.6013513255763698,0
FGULMCDQN,freeway,18.200000762939453,4800000,0.6148648906398464,0
FGULMCDQN,freeway,21.799999237060547,5200000,0.7364864607115049,0
FGULMCDQN,freeway,20.799999237060547,5600000,0.7027026769277211,0
FGULMCDQN,freeway,19.399999618530273,6000000,0.6554053925179146,0
FGULMCDQN,freeway,16.600000381469727,6400000,0.5608108236983016,0
FGULMCDQN,freeway,21.0,6800000,0.7094594594594594,0
FGULMCDQN,freeway,22.799999237060547,7200000,0.7702702444952887,0
FGULMCDQN,freeway,20.799999237060547,7600000,0.7027026769277211,0
FGULMCDQN,freeway,21.799999237060547,8000000,0.7364864607115049,0
FGULMCDQN,freeway,24.600000381469727,8400000,0.8310810939685718,0
FGULMCDQN,freeway,26.0,8800000,0.8783783783783783,0
FGULMCDQN,freeway,25.600000381469727,9200000,0.8648648777523555,0
FGULMCDQN,freeway,26.0,9600000,0.8783783783783783,0
FGULMCDQN,freeway,27.799999237060547,10000000,0.9391891634142077,0
FGULMCDQN,freeway,29.0,10400000,0.9797297297297297,0
FGULMCDQN,freeway,29.200000762939453,10800000,0.986486512261468,0
FGULMCDQN,freeway,27.799999237060547,11200000,0.9391891634142077,0
FGULMCDQN,freeway,31.0,11600000,1.0472972972972971,0
FGULMCDQN,freeway,28.799999237060547,12000000,0.9729729471979914,0
FGULMCDQN,freeway,30.600000381469727,12400000,1.0337837966712744,0
FGULMCDQN,freeway,31.200000762939453,12800000,1.0540540798290354,0
FGULMCDQN,freeway,31.799999237060547,13200000,1.0743242985493426,0
FGULMCDQN,freeway,31.799999237060547,13600000,1.0743242985493426,0
FGULMCDQN,freeway,32.400001525878906,14000000,1.0945946461445575,0
FGULMCDQN,freeway,31.0,14400000,1.0472972972972971,0
FGULMCDQN,freeway,32.0,14800000,1.081081081081081,0
FGULMCDQN,freeway,32.20000076293945,15200000,1.0878378636128192,0
FGULMCDQN,freeway,32.0,15600000,1.081081081081081,0
FGULMCDQN,freeway,31.600000381469727,16000000,1.0675675804550582,0
FGULMCDQN,freeway,32.0,16400000,1.081081081081081,0
FGULMCDQN,freeway,32.0,16800000,1.081081081081081,0
FGULMCDQN,freeway,32.20000076293945,17200000,1.0878378636128192,0
FGULMCDQN,freeway,31.799999237060547,17600000,1.0743242985493426,0
FGULMCDQN,freeway,32.0,18000000,1.081081081081081,0
FGULMCDQN,freeway,32.0,18400000,1.081081081081081,0
FGULMCDQN,freeway,32.20000076293945,18800000,1.0878378636128192,0
FGULMCDQN,freeway,32.400001525878906,19200000,1.0945946461445575,0
FGULMCDQN,freeway,32.0,19600000,1.081081081081081,0
FGULMCDQN,freeway,32.599998474121094,20000000,1.1013512998013884,0
FGULMCDQN,freeway,32.400001525878906,20400000,1.0945946461445575,0
FGULMCDQN,freeway,32.599998474121094,20800000,1.1013512998013884,0
FGULMCDQN,freeway,32.400001525878906,21200000,1.0945946461445575,0
FGULMCDQN,freeway,33.0,21600000,1.114864864864865,0
FGULMCDQN,freeway,32.20000076293945,22000000,1.0878378636128192,0
FGULMCDQN,freeway,32.400001525878906,22400000,1.0945946461445575,0
FGULMCDQN,freeway,33.0,22800000,1.114864864864865,0
FGULMCDQN,freeway,33.0,23200000,1.114864864864865,0
FGULMCDQN,freeway,32.599998474121094,23600000,1.1013512998013884,0
FGULMCDQN,freeway,32.20000076293945,24000000,1.0878378636128192,0
FGULMCDQN,freeway,33.0,24400000,1.114864864864865,0
FGULMCDQN,freeway,33.0,24800000,1.114864864864865,0
FGULMCDQN,freeway,32.599998474121094,25200000,1.1013512998013884,0
FGULMCDQN,freeway,33.599998474121094,25600000,1.1351350835851721,0
FGULMCDQN,freeway,32.79999923706055,26000000,1.1081080823331266,0
FGULMCDQN,freeway,33.0,26400000,1.114864864864865,0
FGULMCDQN,freeway,33.0,26800000,1.114864864864865,0
FGULMCDQN,freeway,33.400001525878906,27200000,1.1283784299283415,0
FGULMCDQN,freeway,33.599998474121094,27600000,1.1351350835851721,0
FGULMCDQN,freeway,33.400001525878906,28000000,1.1283784299283415,0
FGULMCDQN,freeway,33.0,28400000,1.114864864864865,0
FGULMCDQN,freeway,32.79999923706055,28800000,1.1081080823331266,0
FGULMCDQN,freeway,33.0,29200000,1.114864864864865,0
FGULMCDQN,freeway,33.0,29600000,1.114864864864865,0
FGULMCDQN,freeway,32.79999923706055,30000000,1.1081080823331266,0
FGULMCDQN,freeway,33.599998474121094,30400000,1.1351350835851721,0
FGULMCDQN,freeway,33.20000076293945,30800000,1.1216216473966032,0
FGULMCDQN,freeway,33.0,31200000,1.114864864864865,0
FGULMCDQN,freeway,33.0,31600000,1.114864864864865,0
FGULMCDQN,freeway,33.0,32000000,1.114864864864865,0
FGULMCDQN,freeway,32.599998474121094,32400000,1.1013512998013884,0
FGULMCDQN,freeway,32.79999923706055,32800000,1.1081080823331266,0
FGULMCDQN,freeway,33.400001525878906,33200000,1.1283784299283415,0
FGULMCDQN,freeway,33.599998474121094,33600000,1.1351350835851721,0
FGULMCDQN,freeway,34.0,34000000,1.1486486486486487,0
FGULMCDQN,freeway,33.400001525878906,34400000,1.1283784299283415,0
FGULMCDQN,freeway,33.400001525878906,34800000,1.1283784299283415,0
FGULMCDQN,freeway,33.599998474121094,35200000,1.1351350835851721,0
FGULMCDQN,freeway,33.79999923706055,35600000,1.1418918661169104,0
FGULMCDQN,freeway,33.599998474121094,36000000,1.1351350835851721,0
FGULMCDQN,freeway,33.0,36400000,1.114864864864865,0
FGULMCDQN,freeway,33.0,36800000,1.114864864864865,0
FGULMCDQN,freeway,33.20000076293945,37200000,1.1216216473966032,0
FGULMCDQN,freeway,33.400001525878906,37600000,1.1283784299283415,0
FGULMCDQN,freeway,33.599998474121094,38000000,1.1351350835851721,0
FGULMCDQN,freeway,33.400001525878906,38400000,1.1283784299283415,0
FGULMCDQN,freeway,33.20000076293945,38800000,1.1216216473966032,0
FGULMCDQN,freeway,34.0,39200000,1.1486486486486487,0
FGULMCDQN,freeway,34.0,39600000,1.1486486486486487,0
FGULMCDQN,freeway,32.79999923706055,40000000,1.1081080823331266,0
FGULMCDQN,freeway,33.400001525878906,40400000,1.1283784299283415,0
FGULMCDQN,freeway,33.20000076293945,40800000,1.1216216473966032,0
FGULMCDQN,freeway,33.400001525878906,41200000,1.1283784299283415,0
FGULMCDQN,freeway,34.0,41600000,1.1486486486486487,0
FGULMCDQN,freeway,34.0,42000000,1.1486486486486487,0
FGULMCDQN,freeway,34.0,42400000,1.1486486486486487,0
FGULMCDQN,freeway,33.20000076293945,42800000,1.1216216473966032,0
FGULMCDQN,freeway,33.20000076293945,43200000,1.1216216473966032,0
FGULMCDQN,freeway,34.0,43600000,1.1486486486486487,0
FGULMCDQN,freeway,34.0,44000000,1.1486486486486487,0
FGULMCDQN,freeway,33.79999923706055,44400000,1.1418918661169104,0
FGULMCDQN,freeway,33.400001525878906,44800000,1.1283784299283415,0
FGULMCDQN,freeway,34.0,45200000,1.1486486486486487,0
FGULMCDQN,freeway,34.0,45600000,1.1486486486486487,0
FGULMCDQN,freeway,34.0,46000000,1.1486486486486487,0
FGULMCDQN,freeway,34.0,46400000,1.1486486486486487,0
FGULMCDQN,freeway,33.79999923706055,46800000,1.1418918661169104,0
FGULMCDQN,freeway,34.0,47200000,1.1486486486486487,0
FGULMCDQN,freeway,34.0,47600000,1.1486486486486487,0
FGULMCDQN,freeway,34.0,48000000,1.1486486486486487,0
FGULMCDQN,freeway,34.0,48400000,1.1486486486486487,0
FGULMCDQN,freeway,33.79999923706055,48800000,1.1418918661169104,0
FGULMCDQN,freeway,33.79999923706055,49200000,1.1418918661169104,0
FGULMCDQN,freeway,33.79999923706055,49600000,1.1418918661169104,0
FGULMCDQN,freeway,34.0,50000000,1.1486486486486487,0
FGULMCDQN,gravitar,50.0,0,-0.03869871633526303,0
FGULMCDQN,gravitar,190.0,400000,0.0053486030707274096,0
FGULMCDQN,gravitar,170.0,800000,-0.0009438711301283664,0
FGULMCDQN,gravitar,90.0,1200000,-0.026113767933551472,0
FGULMCDQN,gravitar,220.0,1600000,0.014787314372011074,0
FGULMCDQN,gravitar,220.0,2000000,0.014787314372011074,0
FGULMCDQN,gravitar,400.0,2400000,0.07141958217971306,0
FGULMCDQN,gravitar,320.0,2800000,0.046249685376289956,0
FGULMCDQN,gravitar,290.0,3200000,0.03681097407500629,0
FGULMCDQN,gravitar,290.0,3600000,0.03681097407500629,0
FGULMCDQN,gravitar,320.0,4000000,0.046249685376289956,0
FGULMCDQN,gravitar,250.0,4400000,0.024226025673294738,0
FGULMCDQN,gravitar,340.0,4800000,0.05254215957714573,0
FGULMCDQN,gravitar,210.0,5200000,0.011641077271583186,0
FGULMCDQN,gravitar,100.0,5600000,-0.022967530833123584,0
FGULMCDQN,gravitar,390.0,6000000,0.06827334507928517,0
FGULMCDQN,gravitar,280.0,6400000,0.033664736974578405,0
FGULMCDQN,gravitar,160.0,6800000,-0.004090108230556255,0
FGULMCDQN,gravitar,460.0,7200000,0.0902970047822804,0
FGULMCDQN,gravitar,410.0,7600000,0.07456581928014094,0
FGULMCDQN,gravitar,360.0,8000000,0.05883463377800151,0
FGULMCDQN,gravitar,260.0,8400000,0.027372262773722626,0
FGULMCDQN,gravitar,210.0,8800000,0.011641077271583186,0
FGULMCDQN,gravitar,450.0,9200000,0.0871507676818525,0
FGULMCDQN,gravitar,500.0,9600000,0.10288195318399194,0
FGULMCDQN,gravitar,220.0,10000000,0.014787314372011074,0
FGULMCDQN,gravitar,190.0,10400000,0.0053486030707274096,0
FGULMCDQN,gravitar,200.0,10800000,0.008494840171155298,0
FGULMCDQN,gravitar,200.0,11200000,0.008494840171155298,0
FGULMCDQN,gravitar,290.0,11600000,0.03681097407500629,0
FGULMCDQN,gravitar,50.0,12000000,-0.03869871633526303,0
FGULMCDQN,gravitar,190.0,12400000,0.0053486030707274096,0
FGULMCDQN,gravitar,250.0,12800000,0.024226025673294738,0
FGULMCDQN,gravitar,220.0,13200000,0.014787314372011074,0
FGULMCDQN,gravitar,340.0,13600000,0.05254215957714573,0
FGULMCDQN,gravitar,310.0,14000000,0.043103448275862065,0
FGULMCDQN,gravitar,170.0,14400000,-0.0009438711301283664,0
FGULMCDQN,gravitar,210.0,14800000,0.011641077271583186,0
FGULMCDQN,gravitar,300.0,15200000,0.03995721117543418,0
FGULMCDQN,gravitar,450.0,15600000,0.0871507676818525,0
FGULMCDQN,gravitar,450.0,16000000,0.0871507676818525,0
FGULMCDQN,gravitar,240.0,16400000,0.02107978857286685,0
FGULMCDQN,gravitar,640.0,16800000,0.14692927258998237,0
FGULMCDQN,gravitar,310.0,17200000,0.043103448275862065,0
FGULMCDQN,gravitar,400.0,17600000,0.07141958217971306,0
FGULMCDQN,gravitar,420.0,18000000,0.07771205638056884,0
FGULMCDQN,gravitar,320.0,18400000,0.046249685376289956,0
FGULMCDQN,gravitar,440.0,18800000,0.08400453058142461,0
FGULMCDQN,gravitar,550.0,19200000,0.11861313868613138,0
FGULMCDQN,gravitar,610.0,19600000,0.13749056128869871,0
FGULMCDQN,gravitar,270.0,20000000,0.030518499874150513,0
FGULMCDQN,gravitar,800.0,20400000,0.19726906619682857,0
FGULMCDQN,gravitar,150.0,20800000,-0.007236345330984143,0
FGULMCDQN,gravitar,350.0,21200000,0.05568839667757362,0
FGULMCDQN,gravitar,520.0,21600000,0.10917442738484771,0
FGULMCDQN,gravitar,350.0,22000000,0.05568839667757362,0
FGULMCDQN,gravitar,690.0,22400000,0.16266045809212182,0
FGULMCDQN,gravitar,520.0,22800000,0.10917442738484771,0
FGULMCDQN,gravitar,170.0,23200000,-0.0009438711301283664,0
FGULMCDQN,gravitar,520.0,23600000,0.10917442738484771,0
FGULMCDQN,gravitar,490.0,24000000,0.09973571608356406,0
FGULMCDQN,gravitar,340.0,24400000,0.05254215957714573,0
FGULMCDQN,gravitar,540.0,24800000,0.1154669015857035,0
FGULMCDQN,gravitar,550.0,25200000,0.11861313868613138,0
FGULMCDQN,gravitar,640.0,25600000,0.14692927258998237,0
FGULMCDQN,gravitar,670.0,26000000,0.15636798389126605,0
FGULMCDQN,gravitar,490.0,26400000,0.09973571608356406,0
FGULMCDQN,gravitar,620.0,26800000,0.1406367983891266,0
FGULMCDQN,gravitar,340.0,27200000,0.05254215957714573,0
FGULMCDQN,gravitar,540.0,27600000,0.1154669015857035,0
FGULMCDQN,gravitar,600.0,28000000,0.13434432418827083,0
FGULMCDQN,gravitar,450.0,28400000,0.0871507676818525,0
FGULMCDQN,gravitar,740.0,28800000,0.17839164359426127,0
FGULMCDQN,gravitar,540.0,29200000,0.1154669015857035,0
FGULMCDQN,gravitar,500.0,29600000,0.10288195318399194,0
FGULMCDQN,gravitar,1070.0,30000000,0.2822174679083816,0
FGULMCDQN,gravitar,600.0,30400000,0.13434432418827083,0
FGULMCDQN,gravitar,650.0,30800000,0.15007550969041025,0
FGULMCDQN,gravitar,550.0,31200000,0.11861313868613138,0
FGULMCDQN,gravitar,720.0,31600000,0.17209916939340547,0
FGULMCDQN,gravitar,720.0,32000000,0.17209916939340547,0
FGULMCDQN,gravitar,910.0,32400000,0.23187767430153536,0
FGULMCDQN,gravitar,790.0,32800000,0.1941228290964007,0
FGULMCDQN,gravitar,550.0,33200000,0.11861313868613138,0
FGULMCDQN,gravitar,650.0,33600000,0.15007550969041025,0
FGULMCDQN,gravitar,660.0,34000000,0.15322174679083816,0
FGULMCDQN,gravitar,700.0,34400000,0.1658066951925497,0
FGULMCDQN,gravitar,470.0,34800000,0.09344324188270828,0
FGULMCDQN,gravitar,1150.0,35200000,0.30738736471180467,0
FGULMCDQN,gravitar,800.0,35600000,0.19726906619682857,0
FGULMCDQN,gravitar,1020.0,36000000,0.2664862824062421,0
FGULMCDQN,gravitar,840.0,36400000,0.20985401459854014,0
FGULMCDQN,gravitar,810.0,36800000,0.2004153032972565,0
FGULMCDQN,gravitar,770.0,37200000,0.18783035489554492,0
FGULMCDQN,gravitar,1100.0,37600000,0.29165617920966525,0
FGULMCDQN,gravitar,750.0,38000000,0.18153788069468915,0
FGULMCDQN,gravitar,550.0,38400000,0.11861313868613138,0
FGULMCDQN,gravitar,710.0,38800000,0.1689529322929776,0
FGULMCDQN,gravitar,620.0,39200000,0.1406367983891266,0
FGULMCDQN,gravitar,700.0,39600000,0.1658066951925497,0
FGULMCDQN,gravitar,670.0,40000000,0.15636798389126605,0
FGULMCDQN,gravitar,950.0,40400000,0.24446262270324692,0
FGULMCDQN,gravitar,700.0,40800000,0.1658066951925497,0
FGULMCDQN,gravitar,1060.0,41200000,0.27907123080795365,0
FGULMCDQN,gravitar,950.0,41600000,0.24446262270324692,0
FGULMCDQN,gravitar,550.0,42000000,0.11861313868613138,0
FGULMCDQN,gravitar,650.0,42400000,0.15007550969041025,0
FGULMCDQN,gravitar,1070.0,42800000,0.2822174679083816,0
FGULMCDQN,gravitar,800.0,43200000,0.19726906619682857,0
FGULMCDQN,gravitar,1120.0,43600000,0.297948653410521,0
FGULMCDQN,gravitar,770.0,44000000,0.18783035489554492,0
FGULMCDQN,gravitar,990.0,44400000,0.25704757110495846,0
FGULMCDQN,gravitar,690.0,44800000,0.16266045809212182,0
FGULMCDQN,gravitar,1020.0,45200000,0.2664862824062421,0
FGULMCDQN,gravitar,600.0,45600000,0.13434432418827083,0
FGULMCDQN,gravitar,900.0,46000000,0.22873143720110747,0
FGULMCDQN,gravitar,1020.0,46400000,0.2664862824062421,0
FGULMCDQN,gravitar,640.0,46800000,0.14692927258998237,0
FGULMCDQN,gravitar,970.0,47200000,0.2507550969041027,0
FGULMCDQN,gravitar,950.0,47600000,0.24446262270324692,0
FGULMCDQN,gravitar,890.0,48000000,0.2255852001006796,0
FGULMCDQN,gravitar,770.0,48400000,0.18783035489554492,0
FGULMCDQN,gravitar,1270.0,48800000,0.34514220991693934,0
FGULMCDQN,gravitar,700.0,49200000,0.1658066951925497,0
FGULMCDQN,gravitar,1310.0,49600000,0.3577271583186509,0
FGULMCDQN,gravitar,720.0,50000000,0.17209916939340547,0
FGULMCDQN,hero,0.0,0,-0.03446378114995604,0
FGULMCDQN,hero,0.0,400000,-0.03446378114995604,0
FGULMCDQN,hero,0.0,800000,-0.03446378114995604,0
FGULMCDQN,hero,0.0,1200000,-0.03446378114995604,0
FGULMCDQN,hero,0.0,1600000,-0.03446378114995604,0
FGULMCDQN,hero,0.0,2000000,-0.03446378114995604,0
FGULMCDQN,hero,0.0,2400000,-0.03446378114995604,0
FGULMCDQN,hero,0.0,2800000,-0.03446378114995604,0
FGULMCDQN,hero,0.0,3200000,-0.03446378114995604,0
FGULMCDQN,hero,150.0,3600000,-0.029430122754149413,0
FGULMCDQN,hero,923.0,4000000,-0.003490003154425928,0
FGULMCDQN,hero,15.0,4400000,-0.03396041531037537,0
FGULMCDQN,hero,3040.0,4800000,0.06755169567172493,0
FGULMCDQN,hero,2946.0,5200000,0.0643972697436861,0
FGULMCDQN,hero,2890.0,5600000,0.0625180372759183,0
FGULMCDQN,hero,2762.0,6000000,0.05822264877816331,0
FGULMCDQN,hero,2770.0,6400000,0.058491110559273,0
FGULMCDQN,hero,2900.0,6800000,0.06285361450230541,0
FGULMCDQN,hero,2840.0,7200000,0.060840151143982765,0
FGULMCDQN,hero,2765.0,7600000,0.05832332194607945,0
FGULMCDQN,hero,2860.0,8000000,0.06151130559675698,0
FGULMCDQN,hero,2851.0,8400000,0.06120928609300858,0
FGULMCDQN,hero,2832.0,8800000,0.06057168936287308,0
FGULMCDQN,hero,2900.0,9200000,0.06285361450230541,0
FGULMCDQN,hero,2998.0,9600000,0.06614227132089907,0
FGULMCDQN,hero,2951.0,10000000,0.06456505835687966,0
FGULMCDQN,hero,0.0,10400000,-0.03446378114995604,0
FGULMCDQN,hero,2975.0,10800000,0.06537044370020872,0
FGULMCDQN,hero,4304.0,11200000,0.10996865708705544,0
FGULMCDQN,hero,6704.0,11600000,0.19050719141996147,0
FGULMCDQN,hero,2960.0,12000000,0.06486707786062806,0
FGULMCDQN,hero,6701.0,12400000,0.19040651825204533,0
FGULMCDQN,hero,7568.0,12800000,0.21950106377980763,0
FGULMCDQN,hero,6950.0,13200000,0.19876239118908434,0
FGULMCDQN,hero,5799.0,13600000,0.16013745243192815,0
FGULMCDQN,hero,6820.0,14000000,0.19439988724605192,0
FGULMCDQN,hero,6450.0,14400000,0.1819835298697289,0
FGULMCDQN,hero,6894.0,14800000,0.19688315872131654,0
FGULMCDQN,hero,6892.0,15200000,0.1968160432760391,0
FGULMCDQN,hero,6882.0,15600000,0.196480466049652,0
FGULMCDQN,hero,6730.0,16000000,0.19137969220856796,0
FGULMCDQN,hero,6546.0,16400000,0.18520507124304517,0
FGULMCDQN,hero,9027.0,16800000,0.26846178110968677,0
FGULMCDQN,hero,6876.0,17200000,0.19627911971381973,0
FGULMCDQN,hero,10992.0,17600000,0.3344027060947536,0
