,capped_normalized_return,eval_episode_return,eval_frame_rate,eval_num_episodes,frame,human_gap,iteration,normalized_return,train_episode_return,train_exploration_epsilon,train_frame_rate,train_num_episodes,environment_name,seed,agent_id,agent_name
43,-1,0.0,-1,-1,8600000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
44,-1,0.2,-1,-1,8800000,-1,-1,0.0067567567567567,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
45,-1,0.6,-1,-1,9000000,-1,-1,0.0202702702702702,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
46,-1,0.0,-1,-1,9200000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
47,-1,0.0,-1,-1,9400000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
48,-1,0.0,-1,-1,9600000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
49,-1,0.0,-1,-1,9800000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
50,-1,0.8,-1,-1,10000000,-1,-1,0.027027027027027,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
51,-1,0.2,-1,-1,10200000,-1,-1,0.0067567567567567,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
52,-1,0.2,-1,-1,10400000,-1,-1,0.0067567567567567,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
53,-1,0.0,-1,-1,10600000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
54,-1,0.0,-1,-1,10800000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
55,-1,0.2,-1,-1,11000000,-1,-1,0.0067567567567567,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
56,-1,0.0,-1,-1,11200000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
57,-1,0.0,-1,-1,11400000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
58,-1,0.0,-1,-1,11600000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
59,-1,0.0,-1,-1,11800000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
60,-1,0.0,-1,-1,12000000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
61,-1,0.0,-1,-1,12200000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
62,-1,0.0,-1,-1,12400000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
63,-1,0.0,-1,-1,12600000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
64,-1,0.0,-1,-1,12800000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
65,-1,0.0,-1,-1,13000000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
66,-1,0.6,-1,-1,13200000,-1,-1,0.0202702702702702,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
67,-1,0.0,-1,-1,13400000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
68,-1,0.0,-1,-1,13600000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
69,-1,0.6,-1,-1,13800000,-1,-1,0.0202702702702702,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
70,-1,0.0,-1,-1,14000000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
71,-1,0.0,-1,-1,14200000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
72,-1,0.0,-1,-1,14400000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
73,-1,0.0,-1,-1,14600000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
74,-1,0.0,-1,-1,14800000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
75,-1,0.0,-1,-1,15000000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
76,-1,0.0,-1,-1,15200000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
77,-1,0.0,-1,-1,15400000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
78,-1,0.0,-1,-1,15600000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
79,-1,0.0,-1,-1,15800000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
80,-1,0.0,-1,-1,16000000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
81,-1,0.2,-1,-1,16200000,-1,-1,0.0067567567567567,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
82,-1,0.0,-1,-1,16400000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
83,-1,0.0,-1,-1,16600000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
84,-1,0.0,-1,-1,16800000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
