,capped_normalized_return,eval_episode_return,eval_frame_rate,eval_num_episodes,frame,human_gap,iteration,normalized_return,train_episode_return,train_exploration_epsilon,train_frame_rate,train_num_episodes,environment_name,seed,agent_id,agent_name
38,-1,-8.8,-1,-1,7600000,-1,-1,0.1983471074380164,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
39,-1,-19.0,-1,-1,7800000,-1,-1,-0.6446280991735538,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
40,-1,-18.2,-1,-1,8000000,-1,-1,-0.578512396694215,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
41,-1,-12.2,-1,-1,8200000,-1,-1,-0.0826446280991735,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
42,-1,-6.0,-1,-1,8400000,-1,-1,0.4297520661157024,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
43,-1,-12.8,-1,-1,8600000,-1,-1,-0.1322314049586778,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
44,-1,-16.0,-1,-1,8800000,-1,-1,-0.3966942148760331,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
45,-1,-6.8,-1,-1,9000000,-1,-1,0.3636363636363636,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
46,-1,-5.0,-1,-1,9200000,-1,-1,0.512396694214876,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
47,-1,-13.2,-1,-1,9400000,-1,-1,-0.1652892561983471,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
48,-1,-13.0,-1,-1,9600000,-1,-1,-0.1487603305785124,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
49,-1,-18.0,-1,-1,9800000,-1,-1,-0.5619834710743803,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
50,-1,-15.4,-1,-1,10000000,-1,-1,-0.347107438016529,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
51,-1,-19.8,-1,-1,10200000,-1,-1,-0.7107438016528927,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
52,-1,-8.6,-1,-1,10400000,-1,-1,0.2148760330578512,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
53,-1,-5.2,-1,-1,10600000,-1,-1,0.4958677685950413,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
54,-1,-9.0,-1,-1,10800000,-1,-1,0.1818181818181817,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
55,-1,-10.8,-1,-1,11000000,-1,-1,0.0330578512396693,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
56,-1,-5.2,-1,-1,11200000,-1,-1,0.4958677685950413,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
57,-1,-7.8,-1,-1,11400000,-1,-1,0.28099173553719,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
58,-1,-6.6,-1,-1,11600000,-1,-1,0.3801652892561983,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
59,-1,-4.8,-1,-1,11800000,-1,-1,0.5289256198347108,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
60,-1,-15.2,-1,-1,12000000,-1,-1,-0.3305785123966942,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
61,-1,-10.4,-1,-1,12200000,-1,-1,0.0661157024793387,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
62,-1,-3.4,-1,-1,12400000,-1,-1,0.6446280991735537,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
63,-1,-20.6,-1,-1,12600000,-1,-1,-0.7768595041322316,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
64,-1,-20.6,-1,-1,12800000,-1,-1,-0.7768595041322316,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
65,-1,-10.2,-1,-1,13000000,-1,-1,0.0826446280991735,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
66,-1,-18.2,-1,-1,13200000,-1,-1,-0.578512396694215,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
67,-1,-17.0,-1,-1,13400000,-1,-1,-0.4793388429752067,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
68,-1,-13.8,-1,-1,13600000,-1,-1,-0.2148760330578513,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
69,-1,-13.2,-1,-1,13800000,-1,-1,-0.1652892561983471,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
70,-1,-14.0,-1,-1,14000000,-1,-1,-0.231404958677686,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
71,-1,-6.4,-1,-1,14200000,-1,-1,0.3966942148760329,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
72,-1,-10.0,-1,-1,14400000,-1,-1,0.0991735537190082,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
73,-1,-15.8,-1,-1,14600000,-1,-1,-0.3801652892561984,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
74,-1,-12.4,-1,-1,14800000,-1,-1,-0.0991735537190083,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
75,-1,-13.4,-1,-1,15000000,-1,-1,-0.1818181818181819,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
76,-1,-15.8,-1,-1,15200000,-1,-1,-0.3801652892561984,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
77,-1,-9.4,-1,-1,15400000,-1,-1,0.1487603305785123,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
78,-1,-15.6,-1,-1,15600000,-1,-1,-0.3636363636363637,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
79,-1,-15.2,-1,-1,15800000,-1,-1,-0.3305785123966942,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
80,-1,-9.0,-1,-1,16000000,-1,-1,0.1818181818181817,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
81,-1,-17.8,-1,-1,16200000,-1,-1,-0.5454545454545456,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
82,-1,-22.0,-1,-1,16400000,-1,-1,-0.8925619834710745,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
83,-1,-9.0,-1,-1,16600000,-1,-1,0.1818181818181817,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
84,-1,-15.6,-1,-1,16800000,-1,-1,-0.3636363636363637,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
85,-1,-17.0,-1,-1,17000000,-1,-1,-0.4793388429752067,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
86,-1,-21.6,-1,-1,17200000,-1,-1,-0.8595041322314052,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
87,-1,-16.6,-1,-1,17400000,-1,-1,-0.4462809917355373,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
88,-1,-8.0,-1,-1,17600000,-1,-1,0.2644628099173553,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
89,-1,-14.8,-1,-1,17800000,-1,-1,-0.2975206611570249,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
90,-1,-18.2,-1,-1,18000000,-1,-1,-0.578512396694215,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
91,-1,-7.6,-1,-1,18200000,-1,-1,0.2975206611570247,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
92,-1,-5.2,-1,-1,18400000,-1,-1,0.4958677685950413,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
93,-1,-9.2,-1,-1,18600000,-1,-1,0.1652892561983471,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
94,-1,-5.0,-1,-1,18800000,-1,-1,0.512396694214876,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
95,-1,-7.8,-1,-1,19000000,-1,-1,0.28099173553719,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
96,-1,-9.8,-1,-1,19200000,-1,-1,0.1157024793388428,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
97,-1,-19.6,-1,-1,19400000,-1,-1,-0.6942148760330581,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
98,-1,-18.4,-1,-1,19600000,-1,-1,-0.5950413223140495,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
99,-1,-18.6,-1,-1,19800000,-1,-1,-0.6115702479338845,-1,-1,-1,-1,ice_hockey,2022,noisynet,NoisyNet
100,-1,-7.8,-1,-1,0,-1,-1,0.28099173553719,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
101,-1,-10.6,-1,-1,200000,-1,-1,0.0495867768595041,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
102,-1,-10.2,-1,-1,400000,-1,-1,0.0826446280991735,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
103,-1,-12.2,-1,-1,600000,-1,-1,-0.0826446280991735,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
104,-1,-13.4,-1,-1,800000,-1,-1,-0.1818181818181819,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
105,-1,-14.2,-1,-1,1000000,-1,-1,-0.2479338842975206,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
106,-1,-16.4,-1,-1,1200000,-1,-1,-0.4297520661157024,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
107,-1,-19.6,-1,-1,1400000,-1,-1,-0.6942148760330581,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
108,-1,-10.6,-1,-1,1600000,-1,-1,0.0495867768595041,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
109,-1,-18.8,-1,-1,1800000,-1,-1,-0.6280991735537191,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
110,-1,-15.2,-1,-1,2000000,-1,-1,-0.3305785123966942,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
111,-1,-5.8,-1,-1,2200000,-1,-1,0.4462809917355371,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
112,-1,-12.8,-1,-1,2400000,-1,-1,-0.1322314049586778,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
113,-1,-7.6,-1,-1,2600000,-1,-1,0.2975206611570247,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
114,-1,-5.4,-1,-1,2800000,-1,-1,0.4793388429752065,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
115,-1,-7.6,-1,-1,3000000,-1,-1,0.2975206611570247,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
116,-1,-6.4,-1,-1,3200000,-1,-1,0.3966942148760329,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
117,-1,-15.6,-1,-1,3400000,-1,-1,-0.3636363636363637,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
118,-1,-7.6,-1,-1,3600000,-1,-1,0.2975206611570247,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
119,-1,-18.4,-1,-1,3800000,-1,-1,-0.5950413223140495,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
120,-1,-10.0,-1,-1,4000000,-1,-1,0.0991735537190082,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
121,-1,-10.6,-1,-1,4200000,-1,-1,0.0495867768595041,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
122,-1,-12.4,-1,-1,4400000,-1,-1,-0.0991735537190083,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
123,-1,-9.8,-1,-1,4600000,-1,-1,0.1157024793388428,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
124,-1,-10.0,-1,-1,4800000,-1,-1,0.0991735537190082,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
125,-1,-13.8,-1,-1,5000000,-1,-1,-0.2148760330578513,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
126,-1,-15.6,-1,-1,5200000,-1,-1,-0.3636363636363637,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
127,-1,-6.4,-1,-1,5400000,-1,-1,0.3966942148760329,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
128,-1,-7.0,-1,-1,5600000,-1,-1,0.3471074380165289,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
129,-1,-13.0,-1,-1,5800000,-1,-1,-0.1487603305785124,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
130,-1,-6.8,-1,-1,6000000,-1,-1,0.3636363636363636,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
