agent_id,environment_name,frame,normalized_return,seed
langevin_0,alien,0,-0.012724822098871,0
langevin_0,alien,400000,0.04756590675227177,0
langevin_0,alien,800000,0.06379802605834867,0
langevin_0,alien,1200000,0.0820591602776852,0
langevin_0,alien,1600000,0.13974115566892276,0
langevin_0,alien,2000000,0.1310453774692387,0
langevin_0,alien,2400000,0.06495746315163987,0
langevin_0,alien,2800000,0.15655299352164526,0
langevin_0,alien,3200000,0.17365469064769057,0
langevin_0,alien,3600000,0.22380034493253528,0
langevin_0,alien,4000000,0.35249786228785923,0
langevin_0,alien,4400000,0.18988680995376747,0
langevin_0,alien,4800000,0.21017695908636358,0
langevin_0,alien,5200000,0.19974202524674273,0
langevin_0,alien,5600000,0.21452484818620562,0
langevin_0,alien,6000000,0.20669864780648997,0
langevin_0,alien,6400000,0.23191640458557372,0
langevin_0,alien,6800000,0.27133726575747474,0
langevin_0,alien,7200000,0.2638009246510819,0
langevin_0,alien,7600000,0.1313352367425615,0
langevin_0,alien,8000000,0.2107566776330092,0
langevin_0,alien,8400000,0.09452310903056567,0
langevin_0,alien,8800000,0.07481267844461514,0
langevin_0,alien,9200000,0.07452281917129235,0
langevin_0,alien,9600000,0.17568370556095017,0
langevin_0,alien,10000000,0.2133654110929144,0
langevin_0,alien,10400000,0.2568443020913347,0
langevin_0,alien,10800000,0.2849606516036465,0
langevin_0,alien,11200000,0.19394483978028668,0
langevin_0,alien,11600000,0.180321453934115,0
langevin_0,alien,12000000,0.20959724053971798,0
langevin_0,alien,12400000,0.17771272047420977,0
langevin_0,alien,12800000,0.2609023319178539,0
langevin_0,alien,13200000,0.21829301873940204,0
langevin_0,alien,13600000,0.1936549805069639,0
langevin_0,alien,14000000,0.10524790214350933,0
langevin_0,alien,14400000,0.3145262974825722,0
langevin_0,alien,14800000,0.2278583747590545,0
langevin_0,alien,15200000,0.21742344091943364,0
langevin_0,alien,15600000,0.15133552660183483,0
langevin_0,alien,16000000,0.26843867302424673,0
langevin_0,alien,16400000,0.2464093682517138,0
langevin_0,alien,16800000,0.12263945854287744,0
langevin_0,alien,17200000,0.2127856925462688,0
langevin_0,alien,17600000,0.21626400382614241,0
langevin_0,alien,18000000,0.22698879693908608,0
langevin_0,alien,18400000,0.2669893766576327,0
langevin_0,alien,18800000,0.25481528717807506,0
langevin_0,alien,19200000,0.2261192191191177,0
langevin_0,alien,19600000,0.18437948376063423,0
langevin_0,alien,20000000,0.2455397904317454,0
langevin_0,amidar,0,-0.003384489700647721,0
langevin_0,amidar,400000,0.021707416700706077,0
langevin_0,amidar,800000,0.05566901846778444,0
langevin_0,amidar,1200000,0.04329812686001051,0
langevin_0,amidar,1600000,0.061154226804062024,0
langevin_0,amidar,2000000,0.10281846297484973,0
langevin_0,amidar,2400000,0.13537958980670933,0
langevin_0,amidar,2800000,0.10130127437502734,0
langevin_0,amidar,3200000,0.1339791059674881,0
langevin_0,amidar,3600000,0.10993756021954962,0
langevin_0,amidar,4000000,0.03991363537856229,0
langevin_0,amidar,4400000,0.13946431875576693,0
langevin_0,amidar,4800000,0.16513974896012648,0
langevin_0,amidar,5200000,0.16782400297396532,0
langevin_0,amidar,5600000,0.1890645899474638,0
langevin_0,amidar,6000000,0.12744354142979644,0
langevin_0,amidar,6400000,0.1354962945673105,0
langevin_0,amidar,6800000,0.16257220861089125,0
langevin_0,amidar,7200000,0.20120208093803793,0
langevin_0,amidar,7600000,0.1509015544707267,0
langevin_0,amidar,8000000,0.18824764771925329,0
langevin_0,amidar,8400000,0.16513974896012648,0
langevin_0,amidar,8800000,0.09604948001195329,0
langevin_0,amidar,9200000,0.1412149168767916,0
langevin_0,amidar,9600000,0.14051467940918225,0
langevin_0,amidar,10000000,0.1586041933264373,0
langevin_0,amidar,10400000,0.20738753119392614,0
langevin_0,amidar,10800000,0.1378304253953434,0
langevin_0,amidar,11200000,0.1737760437086512,0
langevin_0,amidar,11600000,0.24426678759204315,0
langevin_0,amidar,12000000,0.19863454058880273,0
langevin_0,amidar,12400000,0.15977125874045375,0
langevin_0,amidar,12800000,0.2047032771800873,0
langevin_0,amidar,13200000,0.14308221975841745,0
langevin_0,amidar,13600000,0.18171209208556413,0
langevin_0,amidar,14000000,0.19279921351872045,0
langevin_0,amidar,14400000,0.16852424934557717,0
langevin_0,amidar,14800000,0.19968489233821554,0
langevin_0,amidar,15200000,0.15953784921925146,0
langevin_0,amidar,15600000,0.1710917896948124,0
langevin_0,amidar,16000000,0.2223259542469328,0
langevin_0,amidar,16400000,0.23072883947425527,0
langevin_0,amidar,16800000,0.21532356176283407,0
langevin_0,amidar,17200000,0.09604948001195329,0
langevin_0,amidar,17600000,0.22115888883291634,0
