agent_id,environment_name,frame,normalized_return,seed
dqn_single_greedy,amidar,0,-0.003384489700647721,1
dqn_single_greedy,amidar,400000,0.018322927445258475,1
dqn_single_greedy,amidar,800000,0.05765303056201266,1
dqn_single_greedy,amidar,1200000,0.07084086884999836,1
dqn_single_greedy,amidar,1600000,0.10083445533262275,1
dqn_single_greedy,amidar,2000000,0.09103110407408403,1
dqn_single_greedy,amidar,2400000,0.12627647601578,1
dqn_single_greedy,amidar,2800000,0.07667619592008063,1
dqn_single_greedy,amidar,3200000,0.06220458745747733,1
dqn_single_greedy,amidar,3600000,0.08076092486913822,1
dqn_single_greedy,amidar,4000000,0.09791679179758161,1
dqn_single_greedy,amidar,4400000,0.10001750420040974,1
dqn_single_greedy,amidar,4800000,0.14553305534705152,1
dqn_single_greedy,amidar,5200000,0.108653790044932,1
dqn_single_greedy,amidar,5600000,0.09534924254434392,1
dqn_single_greedy,amidar,6000000,0.1125051094727873,1
dqn_single_greedy,amidar,6400000,0.11238839580818367,1
dqn_single_greedy,amidar,6800000,0.1314115656182529,1
dqn_single_greedy,amidar,7200000,0.13771372063474224,1
dqn_single_greedy,amidar,7600000,0.12289198453433177,1
dqn_single_greedy,amidar,8000000,0.1421485638656033,1
dqn_single_greedy,amidar,8400000,0.20610375211530604,1
dqn_single_greedy,amidar,8800000,0.14203185910500213,1
dqn_single_greedy,amidar,9200000,0.15206861988474316,1
dqn_single_greedy,amidar,9600000,0.10293516773545087,1
dqn_single_greedy,amidar,10000000,0.11658983842184491,1
dqn_single_greedy,amidar,10400000,0.08566260495040882,1
dqn_single_greedy,amidar,10800000,0.11110462563356607,1
dqn_single_greedy,amidar,11200000,0.13829725334175047,1
dqn_single_greedy,amidar,11600000,0.13561299932791163,1
dqn_single_greedy,amidar,12000000,0.12312540295953656,1
dqn_single_greedy,amidar,12400000,0.1316449751394552,1
dqn_single_greedy,amidar,12800000,0.108653790044932,1
dqn_single_greedy,amidar,13200000,0.12464258265535645,1
dqn_single_greedy,amidar,13600000,0.1496177932001116,1
dqn_single_greedy,amidar,14000000,0.17179203606642424,1
dqn_single_greedy,amidar,14400000,0.17646029772249006,1
dqn_single_greedy,amidar,14800000,0.1836960997277911,1
dqn_single_greedy,amidar,15200000,0.13537958980670933,1
dqn_single_greedy,amidar,15600000,0.20622046577990968,1
dqn_single_greedy,amidar,16000000,0.16070491463326791,1
dqn_single_greedy,amidar,16400000,0.19256578618951317,1
dqn_single_greedy,amidar,16800000,0.24765128797749386,1
dqn_single_greedy,amidar,17200000,0.1598879545970524,1
dqn_single_greedy,amidar,17600000,0.10550271698868857,1
dqn_single_greedy,amidar,18000000,0.1777440589931052,1
dqn_single_greedy,amidar,18400000,0.16023807778285834,1
dqn_single_greedy,amidar,18800000,0.17926124759292758,1
dqn_single_greedy,amidar,19200000,0.1521853335493468,1
dqn_single_greedy,amidar,19600000,0.15416934119157377,1
dqn_single_greedy,amidar,20000000,0.19840111325959545,1
dqn_single_greedy,frostbite,0,-0.0012179412109146277,1
dqn_single_greedy,frostbite,400000,0.0329781004801499,1
dqn_single_greedy,frostbite,800000,0.10886520669867666,1
dqn_single_greedy,frostbite,1200000,0.04000468438927275,1
dqn_single_greedy,frostbite,1600000,0.1655463168989343,1
dqn_single_greedy,frostbite,2000000,0.03906780653472304,1
dqn_single_greedy,frostbite,2400000,0.04000468438927275,1
dqn_single_greedy,frostbite,2800000,0.13275559198969433,1
dqn_single_greedy,frostbite,3200000,0.30373580044501697,1
dqn_single_greedy,frostbite,3600000,0.3618222274270992,1
dqn_single_greedy,frostbite,4000000,0.2044267478627474,1
dqn_single_greedy,frostbite,4400000,0.2803138540812741,1
dqn_single_greedy,frostbite,4800000,0.32903150251785923,1
dqn_single_greedy,frostbite,5200000,0.5655931607916618,1
dqn_single_greedy,frostbite,5600000,0.5838622789553812,1
dqn_single_greedy,frostbite,6000000,0.30373580044501697,1
dqn_single_greedy,frostbite,6400000,0.2194167935355428,1
dqn_single_greedy,frostbite,6800000,0.4868954210094859,1
dqn_single_greedy,frostbite,7200000,0.09574891673498068,1
dqn_single_greedy,frostbite,7600000,0.23628059491743764,1
dqn_single_greedy,frostbite,8000000,0.5796463286099075,1
dqn_single_greedy,frostbite,8400000,0.23487527813561307,1
dqn_single_greedy,frostbite,8800000,0.19271577468087597,1
dqn_single_greedy,frostbite,9200000,0.42318772690010537,1
dqn_single_greedy,frostbite,9600000,0.6424171448647383,1
dqn_single_greedy,frostbite,10000000,0.724862396065113,1
dqn_single_greedy,frostbite,10400000,0.3702541281180466,1
dqn_single_greedy,frostbite,10800000,0.32106804075418666,1
dqn_single_greedy,frostbite,11200000,0.49298512706405906,1
dqn_single_greedy,frostbite,11600000,0.7632743881016513,1
dqn_single_greedy,frostbite,12000000,0.6850450872467503,1
dqn_single_greedy,frostbite,12400000,0.7009720107740953,1
dqn_single_greedy,frostbite,12800000,0.6353905609556154,1
dqn_single_greedy,frostbite,13200000,0.6550649959011594,1
dqn_single_greedy,frostbite,13600000,0.6283639770464926,1
dqn_single_greedy,frostbite,14000000,0.6185267595737206,1
dqn_single_greedy,frostbite,14400000,0.6560018737557092,1
dqn_single_greedy,frostbite,14800000,0.5833938400281063,1
dqn_single_greedy,frostbite,15200000,0.6386696334465395,1
dqn_single_greedy,frostbite,15600000,0.5669984775734864,1
dqn_single_greedy,frostbite,16000000,0.7684272163016748,1
dqn_single_greedy,frostbite,16400000,0.7529687317016045,1
dqn_single_greedy,frostbite,16800000,0.6522543623375103,1
dqn_single_greedy,frostbite,17200000,0.7688956552289495,1
dqn_single_greedy,frostbite,17600000,0.6166530038646212,1
dqn_single_greedy,frostbite,18000000,0.901463871647734,1
dqn_single_greedy,frostbite,18400000,0.8330717882656049,1
dqn_single_greedy,frostbite,18800000,0.6831713315376509,1
dqn_single_greedy,frostbite,19200000,0.6307061716828669,1
dqn_single_greedy,frostbite,19600000,0.5196861459187259,1
dqn_single_greedy,frostbite,20000000,0.21894835460826795,1
dqn_single_greedy,kung_fu_master,0,-0.011500235788199913,1
dqn_single_greedy,kung_fu_master,400000,1.0971491871980354,1
dqn_single_greedy,kung_fu_master,800000,1.486867042148253,1
dqn_single_greedy,kung_fu_master,1200000,0.7510299050618833,1
dqn_single_greedy,kung_fu_master,1600000,0.7430220039327693,1
