agent_id,environment_name,frame,normalized_return,seed
dqn_single,amidar,0,-0.003384489700647721,1
dqn_single,amidar,400000,0.015872089630623795,1
dqn_single,amidar,800000,0.006302153458288922,1
dqn_single,amidar,1200000,0.0121374805283712,1
dqn_single,amidar,1600000,0.0566026743605986,1
dqn_single,amidar,2000000,0.03197759145365064,1
dqn_single,amidar,2400000,0.03396160354787886,1
dqn_single,amidar,2800000,0.04831650724988101,1
dqn_single,amidar,3200000,0.05123417078492215,1
dqn_single,amidar,3600000,0.07667619592008063,1
dqn_single,amidar,4000000,0.044348487513425815,1
dqn_single,amidar,4400000,0.09920056197219922,1
dqn_single,amidar,4800000,0.0694403939147796,1
dqn_single,amidar,5200000,0.0727081717316242,1
dqn_single,amidar,5600000,0.07772655657349593,1
dqn_single,amidar,6000000,0.0694403939147796,1
dqn_single,amidar,6400000,0.06920697994157607,1
dqn_single,amidar,6800000,0.0745754835172525,1
dqn_single,amidar,7200000,0.09663301271896152,1
dqn_single,amidar,7600000,0.08402871158998529,1
dqn_single,amidar,8000000,0.10701989668450847,1
dqn_single,amidar,8400000,0.09569936573014985,1
dqn_single,amidar,8800000,0.10130127437502734,1
dqn_single,amidar,9200000,0.10678648716330617,1
dqn_single,amidar,9600000,0.11355546122220013,1
dqn_single,amidar,10000000,0.10293516773545087,1
dqn_single,amidar,10400000,0.1170566574642495,1
dqn_single,amidar,10800000,0.15160180084233857,1
dqn_single,amidar,11200000,0.09663301271896152,1
dqn_single,amidar,11600000,0.10830366685912608,1
dqn_single,amidar,12000000,0.13444593391389517,1
dqn_single,amidar,12400000,0.12417576361295186,1
dqn_single,amidar,12800000,0.09114780883468518,1
dqn_single,amidar,13200000,0.12184163278491895,1
dqn_single,amidar,13600000,0.14635000647926452,1
dqn_single,amidar,14000000,0.15650347201960668,1
dqn_single,amidar,14400000,0.13981443303757038,1
dqn_single,amidar,14800000,0.08974733389946642,1
dqn_single,amidar,15200000,0.10211822550724035,1
dqn_single,amidar,15600000,0.06267141095188317,1
dqn_single,amidar,16000000,0.08449553953639237,1
dqn_single,amidar,16400000,0.14098149845158683,1
dqn_single,amidar,16800000,0.09103110407408403,1
dqn_single,amidar,17200000,0.10386882362826504,1
dqn_single,amidar,17600000,0.14564976010765265,1
dqn_single,amidar,18000000,0.1311781560970506,1
dqn_single,amidar,18400000,0.12802707413680467,1
dqn_single,amidar,18800000,0.13713018792773402,1
dqn_single,amidar,19200000,0.11402228916860721,1
dqn_single,amidar,19600000,0.12814377889740583,1
dqn_single,amidar,20000000,0.13818054858114934,1
dqn_single,frostbite,0,-0.0021548190654643406,1
dqn_single,frostbite,400000,-0.0035601358472889103,1
dqn_single,frostbite,800000,0.041878440098372174,1
dqn_single,frostbite,1200000,0.031572783698325335,1
dqn_single,frostbite,1600000,0.036725611898348755,1
dqn_single,frostbite,2000000,0.03906780653472304,1
dqn_single,frostbite,2400000,0.04281531795292189,1
dqn_single,frostbite,2800000,0.04515751258929617,1
dqn_single,frostbite,3200000,0.033914978334699614,1
dqn_single,frostbite,3600000,0.044689073662021316,1
dqn_single,frostbite,4000000,0.017519615880079633,1
dqn_single,frostbite,4400000,0.04141000117109732,1
dqn_single,frostbite,4800000,0.046562829371120745,1
dqn_single,frostbite,5200000,0.04281531795292189,1
dqn_single,frostbite,5600000,0.043752195807471604,1
dqn_single,frostbite,6000000,0.04562595151657103,1
dqn_single,frostbite,6400000,0.3149783346996135,1
dqn_single,frostbite,6800000,0.04515751258929617,1
dqn_single,frostbite,7200000,0.04000468438927275,1
dqn_single,frostbite,7600000,0.03532029511652419,1
dqn_single,frostbite,8000000,0.09246984424405669,1
dqn_single,frostbite,8400000,0.08169574891673498,1
dqn_single,frostbite,8800000,0.14634032088066518,1
dqn_single,frostbite,9200000,0.1439981262442909,1
dqn_single,frostbite,9600000,0.3824335402271929,1
dqn_single,frostbite,10000000,0.22456962173556622,1
dqn_single,frostbite,10400000,0.17866260686263027,1
dqn_single,frostbite,10800000,0.6115001756645978,1
dqn_single,frostbite,11200000,0.38664949057266657,1
dqn_single,frostbite,11600000,0.28312448764492326,1
dqn_single,frostbite,12000000,0.31357301791778897,1
dqn_single,frostbite,12400000,0.4545731350275208,1
dqn_single,frostbite,12800000,0.4761213256821642,1
dqn_single,frostbite,13200000,0.4199086544091814,1
dqn_single,frostbite,13600000,0.5164070734278019,1
dqn_single,frostbite,14000000,0.42131397119100594,1
dqn_single,frostbite,14400000,0.3903970019908654,1
dqn_single,frostbite,14800000,0.31357301791778897,1
dqn_single,frostbite,15200000,0.3440215481906546,1
dqn_single,frostbite,15600000,0.6091579810282235,1
dqn_single,frostbite,16000000,0.5435765312097436,1
dqn_single,frostbite,16400000,0.5360815083733459,1
dqn_single,frostbite,16800000,0.6396065113010891,1
dqn_single,frostbite,17200000,0.5974470078463521,1
dqn_single,frostbite,17600000,0.411476753718234,1
dqn_single,frostbite,18000000,0.6887925986649491,1
dqn_single,frostbite,18400000,0.46956318070031616,1
dqn_single,frostbite,18800000,0.17772572900808056,1
dqn_single,frostbite,19200000,0.62040051528282,1
dqn_single,frostbite,19600000,0.6939454268649725,1
dqn_single,frostbite,20000000,0.28312448764492326,1
dqn_single,kung_fu_master,0,-0.009720702203952344,1
dqn_single,kung_fu_master,400000,-0.0008230342827145005,1
dqn_single,kung_fu_master,800000,0.17535079055779482,1
dqn_single,kung_fu_master,1200000,0.7136596997926844,1
dqn_single,kung_fu_master,1600000,0.7972977782523201,1
dqn_single,kung_fu_master,2000000,0.1593349882995667,1
dqn_single,kung_fu_master,2400000,0.3595325165274182,1
dqn_single,kung_fu_master,2800000,0.3568632161510468,1
dqn_single,kung_fu_master,3200000,0.5036747368514712,1
dqn_single,kung_fu_master,3600000,0.2678865369386684,1
dqn_single,kung_fu_master,4000000,0.855132619740366,1
dqn_single,kung_fu_master,4400000,0.7029824982871989,1
dqn_single,kung_fu_master,4800000,0.46363523120590094,1
dqn_single,kung_fu_master,5200000,0.4671942983743961,1
dqn_single,kung_fu_master,5600000,1.019739476283266,1
dqn_single,kung_fu_master,6000000,0.9903771721431813,1
dqn_single,kung_fu_master,6400000,0.9663534687558392,1
dqn_single,kung_fu_master,6800000,1.0508813140075985,1
dqn_single,kung_fu_master,7200000,0.7127699330005606,1
dqn_single,kung_fu_master,7600000,0.8222112484317861,1
dqn_single,kung_fu_master,8000000,0.582863981350488,1
dqn_single,kung_fu_master,8400000,0.4903282349696145,1
dqn_single,kung_fu_master,8800000,0.5330370409915561,1
dqn_single,kung_fu_master,9200000,0.6211239534118108,1
dqn_single,kung_fu_master,9600000,0.21272099582699375,1
dqn_single,kung_fu_master,10000000,0.9147469948126596,1
dqn_single,kung_fu_master,10400000,0.6842973956525995,1
dqn_single,kung_fu_master,10800000,0.8649200544537277,1
dqn_single,kung_fu_master,11200000,0.7554787390225022,1
dqn_single,kung_fu_master,11600000,0.8951721253859364,1
dqn_single,kung_fu_master,12000000,0.847124718611252,1
dqn_single,kung_fu_master,12400000,1.016180409114771,1
dqn_single,kung_fu_master,12800000,1.1380784596357296,1
dqn_single,kung_fu_master,13200000,0.8693688884143467,1
dqn_single,kung_fu_master,13600000,0.8097545133420531,1
dqn_single,kung_fu_master,14000000,0.7367936363879027,1
dqn_single,kung_fu_master,14400000,1.1736691313206808,1
dqn_single,kung_fu_master,14800000,0.9458888325369921,1
dqn_single,kung_fu_master,15200000,1.1870156332025377,1
dqn_single,kung_fu_master,15600000,0.8302191495609001,1
dqn_single,kung_fu_master,16000000,0.8684791216222228,1
dqn_single,kung_fu_master,16400000,0.8586916869088612,1
dqn_single,kung_fu_master,16800000,1.1763384316970522,1
dqn_single,kung_fu_master,17200000,0.5793049141819929,1
